"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"강서구","교습소","3000038463","매쓰앤보드수학교습소","서울특별시 강서구 마곡중앙1로 20","/ 412호 (마곡동/ 마곡 M시그니처)","입시.검정 및 보습","보통교과","초등교구수학1","보습","36","9","초등교구수학1:120000/ 초등교구수학2:100000/ 초등교구수학3:70000/ 초등교구수학4:60000","Y","N","07807","개원","20210218","","","20210218","20220508"
"종로구","학원","3000038464","경희궁수학학원","서울특별시 종로구 송월길 110","/ 3층 일부 (홍파동/ 관성사)","입시.검정 및 보습","보통교과","보습/","보습","132","84","","Y","N","03166","개원","20210215","","","20210215","20220508"
"강남구","학원","3000038465","리브원오원(live101)원격학원","서울특별시 강남구 영동대로85길 20-9","/ 2층일부(203호) (대치동)","입시.검정 및 보습","보통교과","입시?논술/보습?논술/","보습?논술","5417","100","","Y","N","06181","개원","20210219","","","20210219","20220508"
"성북구","학원","3000038466","공터영어돈암센터학원","서울특별시 성북구 성북로4길 52","/ 417동 8층 1802호 (돈암동/ 한신한진 상가)","입시.검정 및 보습","보통교과","","보습","345","69","","Y","N","02831","개원","20210216","","","20210216","20220508"
"성북구","학원","3000038467","미쎄스조영어학원","서울특별시 성북구 동소문로23길 28","/ 2층 (동선동4가)","입시.검정 및 보습","보통교과","","보습","292","73","","Y","N","02829","개원","20210216","","","20210216","20220508"
"동작구","학원","3000038470","윤선생아이지에스이대방대림학원","서울특별시 동작구 상도로 49","/ 4층 일부 (대방동/ 황금빌딩)","입시.검정 및 보습","보통교과","보습/","보습","200","70","","Y","N","06954","개원","20210222","","","20210222","20220508"
"성동구","교습소","3000038471","큐브수학교습소","서울특별시 성동구 금호로 102","/ 벽산아파트 상가동(하이피아프라자) 6층/ 601-1호","입시.검정 및 보습","보통교과","","보습","16","4","","Y","N","04718","개원","20210222","","","20210222","20220508"
"영등포구","교습소","3000038474","최가영국어교습소","서울특별시 영등포구 여의대방로 197","/ 2층 (신길동)","입시.검정 및 보습","보통교과","","보습","35","7","","Y","N","07360","개원","20210219","","","20210219","20220508"
"양천구","교습소","3000038475","퀄리티(Quality)영어교습소","서울특별시 양천구 목동중앙남로 100","/ 성원아파트 102동 상가/ 102호 일부 (목동)","입시.검정 및 보습","보통교과","초등영어A","보습","54","9","초등영어A:180000/ 초등영어B:210000/ 중등영어A:210000/ 중등영어B:230000/ 고등영어A:250000/ 고등영어B:275000","Y","N","07956","개원","20210223","","","20210223","20220508"
"동작구","교습소","3000038476","혜윰독서논술리드인신대방현대논술교습소","서울특별시 동작구 여의대방로 30","/ 에이동 201호 (신대방동/ 현대상가)","입시.검정 및 보습","보통교과","독서논술A","보습?논술","20","5","독서논술A:164000/ 독서논술B:188000/ 독서논술C:220000/ 독서논술D:132000","Y","N","07064","개원","20210223","","","20210223","20220508"
"양천구","교습소","3000038478","리쌤국어교습소","서울특별시 양천구 목동서로 77","/ 603호 (목동/ 현대월드타워)","입시.검정 및 보습","보통교과","고등국어수능","보습","8","4","고등국어수능:500000/ 고등국어내신:500000","Y","N","07983","개원","20210223","","","20210223","20220508"
"강서구","학원","3000038479","에반이즈사고력교육학원","서울특별시 강서구 강서로47길 169","/ 901호 (내발산동/ 웨스트엔드아트센터)","입시.검정 및 보습","보통교과","","보습?논술","72","97","","Y","N","07635","개원","20210223","","","20210223","20220508"
"","학원","3000038480","위즈덤영수학원","서울특별시 금천구 금하로 816","/ 상가1동 308호 (시흥동/ 벽산5단지아파트)","입시.검정 및 보습","보통교과","보습/","보습","90","71","","","N","08646","개원","20080205","","","20080205","20220508"
"서초구","학원","3000038482","파머스영어학원","서울특별시 서초구 사임당로 151","/ 402-2호 (서초동/ 대한무지개종합상가)","입시.검정 및 보습","보통교과","보습/","보습","64","91","","Y","N","06624","개원","20210216","","","20210216","20220508"
"강남구","학원","3000038486","대치스마트정일학원","서울특별시 강남구 역삼로 453","/ 3층 (대치동/ 삼익빌딩)","입시.검정 및 보습","보통교과","","보습?논술","100","103","","Y","N","06195","개원","20210223","","","20210223","20220508"
"서대문구","교습소","3000038487","와이영어교습소","서울특별시 서대문구 세무서길 90","/ 2층 201호 (홍제동)","입시.검정 및 보습","보통교과","","보습","27","4","","Y","N","03625","개원","20210225","","","20210225","20220508"
"강동구","교습소","3000038488","연세오름수학교습소","서울특별시 강동구 고덕로79길 29","/ 205호 (고덕동/ 고덕그라시움(제2상가))","입시.검정 및 보습","보통교과","초등수학1(주2회/ 회당150분)","보습","56","7","초등수학1(주2회/ 회당150분):240000/ 초등수학2(주2회/ 회당175분):280000/ 초등수학3(주2회/ 회당200분):320000/ 초등방학특강(2주)(10회/ 회당80분):150000/ 중등수학1(주2회/ 회당200분):340000/ 중등수학2(주2회/ 회당240분):400000/ 중등수학3(주3회/ 회당190분):480000/ 중등수학4(주3회/ 회당240분):600000","Y","N","05224","개원","20210224","","","20210224","20220508"
"서대문구","교습소","3000038491","삼성영어독립문지점영어교습소","서울특별시 서대문구 독립문로8길 54","/ B상가동 104호 (천연동/ 천연뜨란채)","입시.검정 및 보습","보통교과","","보습","18","8","","Y","N","03743","개원","20210224","","","20210224","20220508"
"동작구","교습소","3000038494","김정은수학교습소","서울특별시 동작구 동작대로 163","/ 3층 일부 (사당동)","입시.검정 및 보습","보통교과","중등수학1","보습","84","9","중등수학1:320000/ 중등수학2:480000/ 중등수학3:650000/ 중등수학4:810000/ 중등수학5:460000/ 중등수학6:690000/ 중등수학7:930000/ 고등수학1:350000/ 고등수학2:520000/ 고등수학3:700000/ 고등수학4:870000/ 고등수학5:500000/ 고등수학6:750000/ 고등수학7:1000000","Y","N","06995","개원","20210225","","","20210225","20220508"
"종로구","학원","3000038495","정인수학학원","서울특별시 종로구 자하문로 83","/ 3층 (신교동/ 신도빌딩)","입시.검정 및 보습","보통교과","보습/","보습","60","106","","Y","N","03035","개원","20210224","","","20210225","20220508"
"구로구","학원","3000038496","차이랑중국어한문학원","서울특별시 구로구 경인로59길 8","/ 604호 (신도림동/ 태영프라자)","입시.검정 및 보습","보통교과","","보습?논술","312","68","","Y","N","08210","개원","20210224","","","20210225","20220508"
"송파구","교습소","3000038499","송파문덕국어교습소","서울특별시 송파구 새말로11길 5","/ 202호 (문정동)","입시.검정 및 보습","보통교과","초등국어(주1회/회120분)","보습","18","9","초등국어(주1회/회120분):96000/ 중등국어(주1회/회150분):123000","Y","N","05809","개원","20210225","","","20210225","20220508"
"구로구","학원","3000038500","개봉에듀아이학원","서울특별시 구로구 개봉로18길 16","/ 2층 (개봉동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","66","71","","Y","N","08332","개원","20210224","","","20210225","20220508"
"서초구","교습소","3000038501","생각길잡이논술교습소","서울특별시 서초구 동광로 4","/ 3층 (방배동)","입시.검정 및 보습","보통교과","독서논술","보습?논술","54","9","독서논술:146000/ 독서논술:200000/ 독서논술:200000/ 독서논술:250000/ 독서논술:300000/ 독서논술:400000","Y","N","06566","개원","20210225","","","20210225","20220508"
"강동구","교습소","3000038502","아이린잉글리쉬영어교습소","서울특별시 강동구 아리수로 427","/ 801호 일부 (강일동/ 중앙프라자)","입시.검정 및 보습","보통교과","","보습","40","8","","Y","N","05211","개원","20210225","","","20210225","20220508"
"강동구","학원","3000038504","강동암사소마사고력학원","서울특별시 강동구 양재대로 1592","/ 3층/ 4층 (명일동/ 인터하우스)","입시.검정 및 보습","보통교과","","보습","0","","","Y","N","05295","개원","20210226","","","20210226","20220508"
"양천구","학원","3000038506","아드폰테스수학과학하이페리온2관학원","서울특별시 양천구 오목로 300","/ 목동현대하이페리온2 205동 302호 (목동)","입시.검정 및 보습","보통교과","보습/","보습","360","68","","Y","N","08004","개원","20210226","","","20210226","20220508"
"강서구","교습소","3000038510","해석수학교습소","서울특별시 강서구 까치산로4길 61","/ 3층 (화곡동)","입시.검정 및 보습","보통교과","초등수학1","보습","72","9","초등수학1:150000/ 초등수학2:170000/ 중등수학1:190000/ 중등수학2:200000/ 중등수학3:230000/ 고등수학1:250000/ 고등수학2:300000/ 고등수학3:400000","Y","N","07725","개원","20210226","","","20210226","20220508"
"강남구","학원","3000038517","스터디피티4관학원","서울특별시 강남구 선릉로 318","/ 302호 (대치동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","1100","69","","Y","N","06205","개원","20210223","","","20210223","20220508"
"관악구","학원","3000038518","스티나영어학원","서울특별시 관악구 은천로 97","/ 6층 (봉천동/ 공원빌딩)","입시.검정 및 보습","보통교과","보습/","보습","100","80","","Y","N","08715","개원","20210302","","","20210302","20220508"
"마포구","학원","3000038519","헤세를닮아가는수학학원","서울특별시 마포구 월드컵북로 402","/ 3층 307/308호 (상암동/ 케이지아이티센터)","입시.검정 및 보습","보통교과","","보습","40","178","","Y","N","03925","개원","20210216","","","20210216","20220508"
"강남구","교습소","3000038520","수학공격수학교습소","서울특별시 강남구 선릉로66길 6-1","/ 2층 일부(좌측) (대치동)","입시.검정 및 보습","보통교과","","보습","3","3","","Y","N","06205","개원","20210302","","","20210302","20220508"
"구로구","교습소","3000038521","에스이(SE)영어교습소","서울특별시 구로구 구일로4길 33","/ 201호 일부 (구로동/ 종합상가)","입시.검정 및 보습","보통교과","","보습","6","2","","Y","N","08324","개원","20210302","","","20210302","20220508"
"성동구","학원","3000038522","아르케로고스(ARCHE LOGOS)학원","서울특별시 성동구 왕십리로 410","/ I동 136호/ 138호 (하왕십리동/ 센트라스)","입시.검정 및 보습","보통교과","보습/","보습","96","71","","Y","N","04701","개원","20210226","","","20210226","20220508"
"도봉구","교습소","3000038523","짱샘독서논술교습소","서울특별시 도봉구 도봉로180나길 41","/ 제209호/ 제210호/ 제211호 (도봉동/ 도봉한신아파트 상가1동)","입시.검정 및 보습","보통교과","독서논술①","보습?논술","33","9","독서논술①:150000/ 독서논술②:140000/ 독서논술③:120000/ 독서논술④:150000","Y","N","01318","개원","20210303","","","20210303","20220508"
"서초구","교습소","3000038526","서윤수학교습소","서울특별시 서초구 서초중앙로33길 1","/ 6층601호 (반포동/ 서석빌딩)","입시.검정 및 보습","보통교과","수학(초중)","보습","20","4","수학(초중):430000/ 수학(중고):530000/ 수학(중고):600000/ 수학(고등):780000/ 수학(고등):530000","Y","N","06593","개원","20210303","","","20210303","20220508"
"강남구","교습소","3000038527","매쓰스토리수학교습소","서울특별시 강남구 헌릉로590길 63","/ 201호 (세곡동/ 강남데시앙파크)","입시.검정 및 보습","보통교과","수학A1","보습","73","8","수학A1:70000/ 수학A2:80000/ 수학B1:140000/ 수학C1:160000/ 수학C2:180000/ 초등D1:190000/ 초등D2:220000/ 초등E1:220000/ 초등E2:250000/ 초등F1:250000/ 초등F2:280000/ 중등A1:250000/ 중등A2:260000/ 중등B:280000/ 중등C:360000","Y","N","06366","개원","20210303","","","20210303","20220508"
"서대문구","교습소","3000038529","틀수학교습소","서울특별시 서대문구 연희맛로 38","/ 4층 401호 (연희동)","입시.검정 및 보습","보통교과","","보습","25","5","","Y","N","03708","개원","20210303","","","20210303","20220508"
"강남구","학원","3000038530","스터디패스학원","서울특별시 강남구 선릉로86길 11","/ 3층 301호 (대치동/ 아름빌)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","484","128","","Y","N","06192","개원","20210303","","","20210303","20220508"
"성북구","학원","3000038532","퍼스트이강학원","서울특별시 성북구 돌곶이로22길 5","/ 2층/ 3층 (석관동)","입시.검정 및 보습","보통교과","","보습?논술","490","98","","Y","N","02783","개원","20210219","","","20210219","20220508"
"강서구","교습소","3000038535","란쌤수학교습소","서울특별시 강서구 공항대로 140","/ 업무시설2동 207호 (마곡동/ 마곡엠밸리12단지)","입시.검정 및 보습","보통교과","","보습","12","3","","Y","N","07808","개원","20210304","","","20210304","20220508"
"서초구","교습소","3000038537","반포래미안해법수학교습소","서울특별시 서초구 신반포로 100","/ 514호 (반포동/ 래미안 퍼스티지 신반포역상가)","입시.검정 및 보습","보통교과","","보습","3","3","","Y","N","06547","개원","20210226","","","20210226","20220508"
"동작구","교습소","3000038538","에토스수학교습소","서울특별시 동작구 알마타길 21","/ 1층 일부 (대방동)","입시.검정 및 보습","보통교과","초등수학","보습","18","9","초등수학:210000/ 중등수학:270000","Y","N","06939","개원","20210305","","","20210305","20220508"
"송파구","학원","3000038539","수학나무수학학원","서울특별시 송파구 가락로 98","/ 2층 (석촌동)","입시.검정 및 보습","보통교과","보습/","보습","180","81","","Y","N","05696","개원","20210305","","","20210305","20220508"
"강서구","학원","3000038540","웅진스마트중등학원마곡학원","서울특별시 강서구 마곡중앙1로 72","/ 806호/ 807호 (마곡동/ 마곡엠밸리10단지 오피스(업무시설))","입시.검정 및 보습","보통교과","","보습?논술","105","72","","Y","N","07629","개원","20210305","","","20210305","20220508"
"구로구","교습소","3000038542","해법생각하는창의논술교습소","서울특별시 구로구 개봉로16가길 10-10","/ 2층 일부 (개봉동)","입시.검정 및 보습","보통교과","","보습?논술","9","3","","Y","N","08332","개원","20210305","","","20210305","20220508"
"강남구","학원","3000038545","에듀코치개별지도개포학원","서울특별시 강남구 선릉로16길 6","/ 3층 일부 (개포동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","2130","103","","Y","N","06325","개원","20210305","","","20210305","20220508"
"마포구","학원","3000038547","플랜씨학습센터학원","서울특별시 마포구 백범로 91","/ 6층 (대흥동/ 주석빌딩)","입시.검정 및 보습","보통교과","","보습","26","76","","Y","N","04111","개원","20210305","","","20210305","20220508"
"노원구","교습소","3000038548","수학세상수학교습소","서울특별시 노원구 광운로2가길 23","/ 3층4호 (월계동/ 삼창아파트상가)","입시.검정 및 보습","보통교과","","보습","9","3","","Y","N","01899","개원","20210308","","","20210309","20220508"
"강남구","학원","3000038550","예체능재수대치이든학원","서울특별시 강남구 역삼로69길 10","/ 402호 (대치동/ 예가빌딩)","입시.검정 및 보습","보통교과","보습/","보습","255","81","","Y","N","06196","개원","20210308","","","20210308","20220508"
"관악구","학원","3000038552","대치정상수학과학전문학원","서울특별시 관악구 난곡로 42","/ 402호 (신림동/ 파크프라자)","입시.검정 및 보습","보통교과","보습/","보습","90","73","","Y","N","08861","개원","20210308","","","20210308","20220508"
"강남구","학원","3000038554","선재수학학원","서울특별시 강남구 선릉로6길 20","/ 2층 (개포동/ 대영빌딩)","입시.검정 및 보습","보통교과","","보습?논술","160","76","","Y","N","06325","개원","20210308","","","20210308","20220508"
"강동구","학원","3000038555","수학의힘POM수학학원","서울특별시 강동구 동남로75길 13-7","/ 3층 304호/305호/306호 (명일동/ 배재빌딩)","입시.검정 및 보습","보통교과","보습/","보습","50","71","","Y","N","05269","개원","20210308","","","20210308","20220508"
"영등포구","교습소","3000038557","엑시트(EXIT)수학교습소","서울특별시 영등포구 여의대방로 81-1","/ 2층 (신길동)","입시.검정 및 보습","보통교과","","보습","49","7","","Y","N","07434","개원","20210308","","","20210308","20220508"
"강동구","학원","3000038558","수학의힘영재센터학원","서울특별시 강동구 동남로75길 13-7","/ 3층 302호/ 303호 (명일동/ 배재빌딩)","입시.검정 및 보습","보통교과","보습/","보습","70","75","","Y","N","05269","개원","20210308","","","20210308","20220508"
"양천구","교습소","3000038559","심우성과학교습소","서울특별시 양천구 목동동로 393","/ 305호 (목동/ 부영그린타운1차)","입시.검정 및 보습","보통교과","고등과학1","보습","15","7","고등과학1:280000/ 고등과학2:300000/ 중등과학:200000","Y","N","07983","개원","20210309","","","20210309","20220508"
"강남구","학원","3000038564","대치720본원학원","서울특별시 강남구 선릉로64길 11-2","/ 201호 (대치동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","540","93","","Y","N","06205","개원","20210304","","","20210304","20220508"
"노원구","학원","3000038568","확신학원","서울특별시 노원구 상계로 110","/ 4층 (상계동/ 세영빌딩)","입시.검정 및 보습","보통교과","","보습","70","73","","Y","N","01696","개원","20210308","","","20210308","20220508"
"동대문구","교습소","3000038572","옥스포드주니어영어교습소","서울특별시 동대문구 경희대로4길 79","/ 3층 일부 (이문동)","입시.검정 및 보습","보통교과","","보습","0","0","","Y","N","02452","개원","20210309","","","20210309","20220508"
"은평구","교습소","3000038573","더자람영어교습소","서울특별시 은평구 북한산로 2","/ 1028동 상가 104호 (진관동/ 은평뉴타운 구파발)","입시.검정 및 보습","보통교과","초등영어A","보습","45","9","초등영어A:210000/ 초등영어B:240000/ 초등영어C:260000/ 중등영어:270000/ 초등영어:200000","Y","N","03300","개원","20210310","","","20210310","20220508"
"강남구","학원","3000038574","수미상관한국어학원","서울특별시 강남구 삼성로61길 12","/ 1층일부(우측)/ 2층 (대치동)","입시.검정 및 보습","보통교과","보습/","보습","131","97","","Y","N","06209","개원","20210310","","","20210310","20220508"
"노원구","교습소","3000038575","스마트해법영어공릉영어교습소","서울특별시 노원구 공릉로46길 23","/ 302호 일부 (공릉동/ 한보아파트)","입시.검정 및 보습","보통교과","","보습","3","3","","Y","N","01813","개원","20210310","","","20210310","20220508"
"강동구","교습소","3000038576","튼튼영어마스터클럽강동강일영어교습소","서울특별시 강동구 아리수로93나길 38","/ 313호 (강일동/ 아이메디컬)","입시.검정 및 보습","보통교과","","보습","28","7","","Y","N","05415","개원","20210310","","","20210310","20220508"
"노원구","교습소","3000038577","채움수학교습소","서울특별시 노원구 덕릉로 780","/ 상가 212호 (상계동/ 동아불암아파트)","입시.검정 및 보습","보통교과","","보습","6","3","","Y","N","01647","개원","20210310","","","20210310","20220508"
"도봉구","교습소","3000038578","무한수학교습소","서울특별시 도봉구 마들로 555","/ 301호 일부 (창동/ 쌍용아파트 상가동)","입시.검정 및 보습","보통교과","","보습","6","3","","Y","N","01410","개원","20210311","","","20210311","20220508"
"영등포구","교습소","3000038579","제이든영어교습소","서울특별시 영등포구 가마산로 466","/ 202호 일부 (신길동/ 서경팰리스101)","입시.검정 및 보습","보통교과","","보습","12","6","","Y","N","07395","개원","20210310","","","20210310","20220508"
"영등포구","교습소","3000038580","수학의문수학교습소","서울특별시 영등포구 가마산로 466","/ 202호 일부 (신길동/ 서경팰리스101)","입시.검정 및 보습","보통교과","","보습","24","6","","Y","N","07395","개원","20210310","","","20210310","20220508"
"강남구","학원","3000038583","세이노본점학원","서울특별시 강남구 삼성로 238","/ 312/313/314호 (대치동/ 태원 리치타운상가)","입시.검정 및 보습","보통교과","","보습?논술","30","76","","Y","N","06282","개원","20210310","","","20210310","20220508"
"강서구","교습소","3000038585","애플국어/박지연논술교습소","서울특별시 강서구 초원로 39","/ 4층 (방화동)","입시.검정 및 보습","보통교과","논술(초2)","보습","28","7","논술(초2):120000/ 논술(초3):120000/ 논술(초5):150000/ 논술(초6):150000","Y","N","07609","개원","20210309","","","20210309","20220508"
"강남구","교습소","3000038587","대치수학공격수학교습소","서울특별시 강남구 선릉로66길 6-1","/ 2층일부(우측) (대치동)","입시.검정 및 보습","보통교과","","보습","7","7","","Y","N","06205","개원","20210303","","","20210303","20220508"
"마포구","교습소","3000038588","라온영어교습소","서울특별시 마포구 백범로25길 1","/ 1층 (염리동/ 덕성한의원)","입시.검정 및 보습","보통교과","수능영어","보습","18","3","수능영어:340000/ 고등영어내신1:340000/ 고등영어내신2:340000/ 고등내신집중1:360000/ 고등내신집중2:360000/ 고등내신집중3:370000","Y","N","04138","개원","20210309","","","20210309","20220508"
"양천구","교습소","3000038592","에이치제이논술교습소","서울특별시 양천구 신목로5길 9","/ 3층 308호 (신정동/ 대림아파트상가동)","입시.검정 및 보습","보통교과","","보습?논술","14","7","","Y","N","08017","개원","20210311","","","20210311","20220508"
"강북구","교습소","3000038593","수학사랑수학교습소","서울특별시 강북구 인수봉로 135","/ 2층 (수유동)","입시.검정 및 보습","보통교과","","보습","63","9","","Y","N","01095","개원","20210309","","","20210309","20220508"
"성북구","교습소","3000038600","위즈덤플러스수학교습소","서울특별시 성북구 동소문로 248","/ 2층 9호 (길음동/ 삼부아파트 상가 105동)","입시.검정 및 보습","보통교과","","보습","15","3","","Y","N","02735","개원","20210310","","","20210310","20220508"
"송파구","교습소","3000038602","EJ수학교습소","서울특별시 송파구 마천로 30","/ 302호 (방이동/ 코오롱아파트)","입시.검정 및 보습","보통교과","","보습","4","4","","Y","N","05646","개원","20210303","","","20210303","20220508"
"동대문구","학원","3000038604","빛나는하루학원","서울특별시 동대문구 사가정로 80","/ 3층 312호 (답십리동/ 답십리 뉴타운 카운티 에비뉴)","입시.검정 및 보습","보통교과","","보습?논술","240","55","","Y","N","02541","개원","20210312","","","20210312","20220508"
"송파구","교습소","3000038605","지안국어교습소","서울특별시 송파구 양산로2길 38","/ 202호 (거여동/ 거여6단지아파트)","입시.검정 및 보습","보통교과","","보습","21","7","","Y","N","05789","개원","20210303","","","20210303","20220508"
"송파구","교습소","3000038610","톡톡영어교습소","서울특별시 송파구 마천로57길 20","/ 401호 (마천동/ 골든 퍼스트)","입시.검정 및 보습","보통교과","","보습","12","4","","Y","N","05759","개원","20210303","","","20210303","20220508"
"성동구","교습소","3000038611","무학해법영어교습소","서울특별시 성동구 무학봉15길 24","/ 3층 (하왕십리동)","입시.검정 및 보습","보통교과","","보습","64","8","","Y","N","04710","개원","20210308","","","20210308","20220508"
"강북구","학원","3000038612","수인학원","서울특별시 강북구 삼양로 166","/ 3층 전체 (미아동)","입시.검정 및 보습","보통교과","","보습","612","102","","Y","N","01201","개원","20210311","","","20210311","20220508"
"마포구","학원","3000038614","채움수학학원","서울특별시 마포구 신촌로 238","/ 4/5층 (아현동)","입시.검정 및 보습","보통교과","","보습","80","80","","Y","N","04115","개원","20210315","","","20210315","20220508"
"영등포구","교습소","3000038620","메카에스앤피수학교습소","서울특별시 영등포구 당산로44길 3","/ 312호 일부 (당산동5가/ 삼성타운)","입시.검정 및 보습","보통교과","수학(초등)(일90분*주5회*4.2주)","보습","78","4","수학(초등)(일90분*주5회*4.2주):320000/ 수학(초등)(일60분*주5회*4.2주):210000/ 수학(초등)(일90분*주3회*4.2주):190000/ 수학(중등)(일90분*주5회*4.2주):340000/ 수학(중등)(일90분*주3회*4.2주):200000/ 수학(중등)(일120분*주3회*4.2주):270000/ 수학(고등)(일120분*주3회*4.2주):300000/ 수학(고등)(일90분*주5회*4.2주):370000/ 수학(고등)(일90분*주3회*4.2주):225000/ 수학(고등)(일120분*주5회*4.2주):500000/ 수학(중등)(일120분*주4회*4.2주):350000/ 수학(고등)(일150분*주3회*4.2주):350000/ 수학(고등)(일180분*주3회*4.2주):450000","Y","N","07214","개원","20210315","","","20210315","20220508"
"강북구","학원","3000038621","엔젤영어학원","서울특별시 강북구 삼양로93길 19","/ 1층 일부 (수유동)","입시.검정 및 보습","보통교과","","보습","345","69","","Y","N","01087","개원","20210315","","","20210315","20220508"
"서초구","학원","3000038624","수학에미친사람들서초1학원","서울특별시 서초구 남부순환로315길 104","/ 4층일부(1호) (서초동/ 성누가의원)","입시.검정 및 보습","보통교과","","보습?논술","120","74","","Y","N","06709","개원","20210310","","","20210310","20220508"
"동대문구","학원","3000038625","JW수학학원","서울특별시 동대문구 장한로26길 42","/ 2층 (장안동/ H?M 빌딩)","입시.검정 및 보습","보통교과","보습/","보습","260","45","","Y","N","02637","개원","20210316","","","20210316","20220508"
"도봉구","교습소","3000038627","심재경영어교습소","서울특별시 도봉구 해등로 268","/ 202호 (방학동/ 청구아파트 상가A동)","입시.검정 및 보습","보통교과","초등영어","보습","9","3","초등영어:170000/ 중등영어:250000/ 고등영어:400000","Y","N","01363","개원","20210317","","","20210317","20220508"
"은평구","학원","3000038628","와이비엠잉글루클쌤고등영어학원","서울특별시 은평구 갈현로15길 8","/ 2층 (구산동)","입시.검정 및 보습","보통교과","보습/","보습","76","70","","Y","N","03429","개원","20210316","","","20210316","20220508"
"서초구","교습소","3000038630","피엘에이(PLA)수학교습소","서울특별시 서초구 남부순환로 2183","/ 201-2호(우측) (방배동/ 방배래미안타워)","입시.검정 및 보습","보통교과","","보습","21","7","","Y","N","06701","개원","20210312","","","20210312","20220508"
"강서구","교습소","3000038631","가우스수학교습소","서울특별시 강서구 양천로 658","/ 7층 일부 (염창동)","입시.검정 및 보습","보통교과","","보습","10","5","","Y","N","07554","개원","20210316","","","20210316","20220508"
"노원구","교습소","3000038635","하이원과학교습소","서울특별시 노원구 노원로22길 77","/ 1층108호 (중계동/ 건영아파트)","입시.검정 및 보습","보통교과","","보습","4","2","","Y","N","01744","개원","20210319","","","20210319","20220508"
"서초구","교습소","3000038637","올리브수학교습소","서울특별시 서초구 서초대로 13","/ 2층 203호 (방배동/ 방배 마에스트로)","입시.검정 및 보습","보통교과","","보습","12","4","","Y","N","06569","개원","20210318","","","20210318","20220508"
"광진구","교습소","3000038640","별타쌤솔루션수학교습소","서울특별시 광진구 뚝섬로37길 11","/ 206호 일부 (자양동/ 자양우성3차아파트)","입시.검정 및 보습","보통교과","초등수학","보습","4","6","초등수학:120000","Y","N","05070","개원","20210319","20210913","20220228","20210319","20220508"
"서대문구","교습소","3000038643","비지엠잉글리시(BGMEnglish)영어교습소","서울특별시 서대문구 독립문공원길 13","/ 상가동 5층 508호 (현저동/ 독립문극동아파트)","입시.검정 및 보습","보통교과","","보습","18","4","","Y","N","03733","개원","20210319","","","20210319","20220508"
"강서구","교습소","3000038645","삼성영어공진교실영어교습소","서울특별시 강서구 공항대로 140","/ / 업무시설 2동 201호 (마곡동/ 마곡엠밸리12단지)","입시.검정 및 보습","보통교과","초등(Basic~Inter)","보습","24","9","초등(Basic~Inter):200000/ 초등(Adv~Prep):220000/ 중등:270000","Y","N","07808","개원","20210319","","","20210319","20220508"
"강동구","교습소","3000038646","넘버스수학교습소","서울특별시 강동구 상일로12길 54-1","/ 1층 101호 (상일동)","입시.검정 및 보습","보통교과","수학초A(주5회/회60분)","보습","45","5","수학초A(주5회/회60분):150000/ 수학초B(주5회/회60분):180000/ 수학초C(주5회/회60분):200000/ 수학중A(주6회/회60분):230000/ 수학중B(주6회/회60분):220000/ 수학중C(주6회/회60분):250000/ 수학중D(주6회/회60분):280000/ 수학중E(주6회/회60분):300000/ 수학고A(주6회/회65분):350000","Y","N","05285","개원","20210318","","","20210318","20220508"
"강남구","학원","3000038647","대치피엘학원","서울특별시 강남구 역삼로 468","/ 3층전체 (대치동)","입시.검정 및 보습","보통교과","","보습?논술","1088","0","","Y","N","06202","개원","20210310","","","20210310","20220508"
"서초구","학원","3000038648","에이스인재학원","서울특별시 서초구 신반포로 49","/ M동 303호 내재 3층호 (반포동/ 구반포상가)","입시.검정 및 보습","보통교과","","보습","90","72","","Y","N","06502","개원","20210319","","","20210319","20220508"
"송파구","학원","3000038649","생명나무초등보습학원","서울특별시 송파구 송파대로8길 17","/ 4층 (장지동)","입시.검정 및 보습","보통교과","","보습","60","80","","Y","N","05815","개원","20210322","","","20210322","20220508"
"송파구","학원","3000038650","솔학원","서울특별시 송파구 동남로20길 22","/ 4층 (가락동)","입시.검정 및 보습","보통교과","보습/","보습","40","84","","Y","N","05783","개원","20210322","","","20210322","20220508"
"영등포구","학원","3000038653","손수학학원","서울특별시 영등포구 가마산로 468","/ 3층 301호 (신길동/ 레전드힐스)","입시.검정 및 보습","보통교과","","보습","300","73","","Y","N","07395","개원","20210315","","","20210315","20220508"
"성북구","교습소","3000038655","예스셈영재수학교습소","서울특별시 성북구 솔샘로25길 20","/ 정릉풍림아이원상가1 307호 (정릉동/ 정릉풍림아이원)","입시.검정 및 보습","보통교과","초등수학A","보습","18","6","초등수학A:210000/ 초등수학B:180000/ 중등수학:230000","Y","N","02702","개원","20210319","","","20210319","20220508"
