danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,audio_features,1DWZUa5Mzf2BwzpHtgbHPY,spotify:track:1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/tracks/1DWZUa5Mzf2BwzpHtgbHPY,https://api.spotify.com/v1/audio-analysis/1DWZUa5Mzf2BwzpHtgbHPY,342040,4
0.751,0.714,1,-4.571,0,0.117,0.201,9.41e-05,0.0982,0.138,86.988,audio_features,50HCj9kEXIonBwRLXFWCr8,spotify:track:50HCj9kEXIonBwRLXFWCr8,https://api.spotify.com/v1/tracks/50HCj9kEXIonBwRLXFWCr8,https://api.spotify.com/v1/audio-analysis/50HCj9kEXIonBwRLXFWCr8,339440,4
0.759,0.63,1,-6.809,0,0.226,0.0944,5.16e-05,0.0445,0.735,84.006,audio_features,6uFSba3FQHZ8n56afy0gOj,spotify:track:6uFSba3FQHZ8n56afy0gOj,https://api.spotify.com/v1/tracks/6uFSba3FQHZ8n56afy0gOj,https://api.spotify.com/v1/audio-analysis/6uFSba3FQHZ8n56afy0gOj,220000,4
0.612,0.279,2,-8.161,1,0.0628,0.0265,0.000241,0.639,0.507,89.925,audio_features,7LzAt4okFczHTwME6fR1ru,spotify:track:7LzAt4okFczHTwME6fR1ru,https://api.spotify.com/v1/tracks/7LzAt4okFczHTwME6fR1ru,https://api.spotify.com/v1/audio-analysis/7LzAt4okFczHTwME6fR1ru,98599,4
0.853,0.572,1,-5.086,1,0.149,0.147,2.79e-06,0.186,0.569,90.938,audio_features,5p8WbMGPsP2TmcsInVn44u,spotify:track:5p8WbMGPsP2TmcsInVn44u,https://api.spotify.com/v1/tracks/5p8WbMGPsP2TmcsInVn44u,https://api.spotify.com/v1/audio-analysis/5p8WbMGPsP2TmcsInVn44u,216547,4
0.657,0.96,0,-2.087,1,0.105,0.0154,0.0,0.625,0.381,102.95,audio_features,6XvsuNhva4yQPwjpniUnsd,spotify:track:6XvsuNhva4yQPwjpniUnsd,https://api.spotify.com/v1/tracks/6XvsuNhva4yQPwjpniUnsd,https://api.spotify.com/v1/audio-analysis/6XvsuNhva4yQPwjpniUnsd,210320,4
0.805,0.765,7,-4.303,1,0.0512,0.0139,1.12e-06,0.257,0.782,118.99,audio_features,2FNgoGLkE4AAOtYkQfiVL4,spotify:track:2FNgoGLkE4AAOtYkQfiVL4,https://api.spotify.com/v1/tracks/2FNgoGLkE4AAOtYkQfiVL4,https://api.spotify.com/v1/audio-analysis/2FNgoGLkE4AAOtYkQfiVL4,175893,4
0.712,0.402,10,-11.368,0,0.233,0.15,0.0,0.133,0.42,157.008,audio_features,4Sx3LWJDdzWIvyOgQJ9vXt,spotify:track:4Sx3LWJDdzWIvyOgQJ9vXt,https://api.spotify.com/v1/tracks/4Sx3LWJDdzWIvyOgQJ9vXt,https://api.spotify.com/v1/audio-analysis/4Sx3LWJDdzWIvyOgQJ9vXt,108352,4
0.513,0.532,1,-7.69,1,0.05,0.511,0.0719,0.0788,0.456,134.477,audio_features,5bvnL42xbgE6GE1Sqc8DcG,spotify:track:5bvnL42xbgE6GE1Sqc8DcG,https://api.spotify.com/v1/tracks/5bvnL42xbgE6GE1Sqc8DcG,https://api.spotify.com/v1/audio-analysis/5bvnL42xbgE6GE1Sqc8DcG,128531,4
0.635,0.606,7,-7.01,0,0.0999,0.261,0.00155,0.138,0.857,179.887,audio_features,0tZA4mQgeSJjRyjsU6Sujw,spotify:track:0tZA4mQgeSJjRyjsU6Sujw,https://api.spotify.com/v1/tracks/0tZA4mQgeSJjRyjsU6Sujw,https://api.spotify.com/v1/audio-analysis/0tZA4mQgeSJjRyjsU6Sujw,214505,4
0.802,0.755,6,-6.881,0,0.144,0.398,0.0,0.255,0.888,137.059,audio_features,0bkTuVh73NLQlN4A00YnAR,spotify:track:0bkTuVh73NLQlN4A00YnAR,https://api.spotify.com/v1/tracks/0bkTuVh73NLQlN4A00YnAR,https://api.spotify.com/v1/audio-analysis/0bkTuVh73NLQlN4A00YnAR,112117,4
0.617,0.717,8,-7.118,1,0.0509,0.00664,0.000433,0.348,0.471,119.419,audio_features,6zIjeRxHPybvw7ZjWsEa8i,spotify:track:6zIjeRxHPybvw7ZjWsEa8i,https://api.spotify.com/v1/tracks/6zIjeRxHPybvw7ZjWsEa8i,https://api.spotify.com/v1/audio-analysis/6zIjeRxHPybvw7ZjWsEa8i,178307,4
0.731,0.707,4,-3.808,0,0.0581,0.105,0.0,0.404,0.58,103.971,audio_features,7LVsF9wJOMfDrf0eXe3cUo,spotify:track:7LVsF9wJOMfDrf0eXe3cUo,https://api.spotify.com/v1/tracks/7LVsF9wJOMfDrf0eXe3cUo,https://api.spotify.com/v1/audio-analysis/7LVsF9wJOMfDrf0eXe3cUo,209880,4
0.56,0.568,7,-3.967,0,0.0288,0.203,0.0,0.13,0.214,70.978,audio_features,0gu1joxLlUJKmg2ZvGTaZF,spotify:track:0gu1joxLlUJKmg2ZvGTaZF,https://api.spotify.com/v1/tracks/0gu1joxLlUJKmg2ZvGTaZF,https://api.spotify.com/v1/audio-analysis/0gu1joxLlUJKmg2ZvGTaZF,243427,4
0.499,0.389,2,-5.22,1,0.0952,0.858,0.0306,0.104,0.424,111.001,audio_features,0RFFV0T412bJrlFX8WApru,spotify:track:0RFFV0T412bJrlFX8WApru,https://api.spotify.com/v1/tracks/0RFFV0T412bJrlFX8WApru,https://api.spotify.com/v1/audio-analysis/0RFFV0T412bJrlFX8WApru,141222,3
0.7,0.8,7,-4.066,1,0.0965,0.184,0.0,0.202,0.617,102.964,audio_features,5mtEzYr9nGgp57atg6JwX0,spotify:track:5mtEzYr9nGgp57atg6JwX0,https://api.spotify.com/v1/tracks/5mtEzYr9nGgp57atg6JwX0,https://api.spotify.com/v1/audio-analysis/5mtEzYr9nGgp57atg6JwX0,207800,4
0.756,0.851,5,-4.323,0,0.0475,0.0817,1.15e-05,0.187,0.551,96.057,audio_features,43y2u5KxBknQ9lQ2ILT1Eo,spotify:track:43y2u5KxBknQ9lQ2ILT1Eo,https://api.spotify.com/v1/tracks/43y2u5KxBknQ9lQ2ILT1Eo,https://api.spotify.com/v1/audio-analysis/43y2u5KxBknQ9lQ2ILT1Eo,191147,4
0.698,0.984,6,-3.764,1,0.0989,0.173,1.82e-05,0.495,0.519,128.028,audio_features,7dafpAJczCDB1Pzz7bRSCh,spotify:track:7dafpAJczCDB1Pzz7bRSCh,https://api.spotify.com/v1/tracks/7dafpAJczCDB1Pzz7bRSCh,https://api.spotify.com/v1/audio-analysis/7dafpAJczCDB1Pzz7bRSCh,192160,4
0.71,0.686,9,-5.7,0,0.139,0.162,0.00269,0.146,0.548,81.027,audio_features,0GLeMtCBYkh98BqwO5BN7b,spotify:track:0GLeMtCBYkh98BqwO5BN7b,https://api.spotify.com/v1/tracks/0GLeMtCBYkh98BqwO5BN7b,https://api.spotify.com/v1/audio-analysis/0GLeMtCBYkh98BqwO5BN7b,168209,4
0.601,0.844,2,-4.764,0,0.0544,0.023,1.1e-06,0.0909,0.701,172.02,audio_features,3bcLtU0Z3MuUhhQHIVSSX2,spotify:track:3bcLtU0Z3MuUhhQHIVSSX2,https://api.spotify.com/v1/tracks/3bcLtU0Z3MuUhhQHIVSSX2,https://api.spotify.com/v1/audio-analysis/3bcLtU0Z3MuUhhQHIVSSX2,147680,4
0.551,0.292,5,-14.685,0,0.0465,0.646,0.859,0.156,0.647,79.239,audio_features,6YTpB8MmcAwNmet2FtfuTm,spotify:track:6YTpB8MmcAwNmet2FtfuTm,https://api.spotify.com/v1/tracks/6YTpB8MmcAwNmet2FtfuTm,https://api.spotify.com/v1/audio-analysis/6YTpB8MmcAwNmet2FtfuTm,146193,4
0.8,0.393,11,-12.183,0,0.142,0.715,0.905,0.121,0.297,79.996,audio_features,2z2mwCEkYqMVwc10HGwUBY,spotify:track:2z2mwCEkYqMVwc10HGwUBY,https://api.spotify.com/v1/tracks/2z2mwCEkYqMVwc10HGwUBY,https://api.spotify.com/v1/audio-analysis/2z2mwCEkYqMVwc10HGwUBY,126750,4
0.742,0.323,5,-9.629,1,0.0618,0.582,0.678,0.0985,0.279,155.037,audio_features,47VW4X0nwm5uXQ4KzOjW37,spotify:track:47VW4X0nwm5uXQ4KzOjW37,https://api.spotify.com/v1/tracks/47VW4X0nwm5uXQ4KzOjW37,https://api.spotify.com/v1/audio-analysis/47VW4X0nwm5uXQ4KzOjW37,136000,4
0.834,0.442,1,-11.008,0,0.103,0.71,0.883,0.1,0.527,153.684,audio_features,0AXavmNLkcAphlTGQ8ryS5,spotify:track:0AXavmNLkcAphlTGQ8ryS5,https://api.spotify.com/v1/tracks/0AXavmNLkcAphlTGQ8ryS5,https://api.spotify.com/v1/audio-analysis/0AXavmNLkcAphlTGQ8ryS5,140039,4
0.715,0.395,2,-13.155,1,0.0607,0.851,0.928,0.123,0.204,80.028,audio_features,38QAKMfUQMUVOkVsDJ1tlh,spotify:track:38QAKMfUQMUVOkVsDJ1tlh,https://api.spotify.com/v1/tracks/38QAKMfUQMUVOkVsDJ1tlh,https://api.spotify.com/v1/audio-analysis/38QAKMfUQMUVOkVsDJ1tlh,89250,4
0.62,0.485,6,-9.297,0,0.066,0.927,0.824,0.138,0.206,84.998,audio_features,6k9E1xFOHqUcsd6FhHF2YO,spotify:track:6k9E1xFOHqUcsd6FhHF2YO,https://api.spotify.com/v1/tracks/6k9E1xFOHqUcsd6FhHF2YO,https://api.spotify.com/v1/audio-analysis/6k9E1xFOHqUcsd6FhHF2YO,117882,4
0.554,0.916,11,-3.655,0,0.0301,0.0237,0.771,0.71,0.549,149.451,audio_features,3NOnd3UsUp9uxhSIVukxo2,spotify:track:3NOnd3UsUp9uxhSIVukxo2,https://api.spotify.com/v1/tracks/3NOnd3UsUp9uxhSIVukxo2,https://api.spotify.com/v1/audio-analysis/3NOnd3UsUp9uxhSIVukxo2,70748,4
0.482,0.645,11,-15.798,1,0.0376,0.754,0.847,0.102,0.875,159.287,audio_features,0W2CHYtNLuEBJCCuqOona7,spotify:track:0W2CHYtNLuEBJCCuqOona7,https://api.spotify.com/v1/tracks/0W2CHYtNLuEBJCCuqOona7,https://api.spotify.com/v1/audio-analysis/0W2CHYtNLuEBJCCuqOona7,68007,4
0.5,0.643,4,-16.142,0,0.0455,0.0351,0.903,0.0985,0.179,89.568,audio_features,7GipuWhjsp4BCIiuId4Gqc,spotify:track:7GipuWhjsp4BCIiuId4Gqc,https://api.spotify.com/v1/tracks/7GipuWhjsp4BCIiuId4Gqc,https://api.spotify.com/v1/audio-analysis/7GipuWhjsp4BCIiuId4Gqc,71650,4
0.623,0.4,8,-16.599,0,0.0293,0.00127,0.764,0.0443,0.239,110.317,audio_features,2FrEie8YUCKPJaUWkFAKlV,spotify:track:2FrEie8YUCKPJaUWkFAKlV,https://api.spotify.com/v1/tracks/2FrEie8YUCKPJaUWkFAKlV,https://api.spotify.com/v1/audio-analysis/2FrEie8YUCKPJaUWkFAKlV,104662,3
0.55,0.682,6,-15.152,1,0.0287,0.0227,0.955,0.0485,0.84,137.412,audio_features,7vGGUFMdweVONuL9RQKjC1,spotify:track:7vGGUFMdweVONuL9RQKjC1,https://api.spotify.com/v1/tracks/7vGGUFMdweVONuL9RQKjC1,https://api.spotify.com/v1/audio-analysis/7vGGUFMdweVONuL9RQKjC1,108186,4
0.528,0.639,4,-9.342,1,0.0307,0.688,0.777,0.688,0.42,96.107,audio_features,5AcBzZhAOexsSNfiNzUw32,spotify:track:5AcBzZhAOexsSNfiNzUw32,https://api.spotify.com/v1/tracks/5AcBzZhAOexsSNfiNzUw32,https://api.spotify.com/v1/audio-analysis/5AcBzZhAOexsSNfiNzUw32,287274,4
0.571,0.846,3,-8.19,1,0.0436,0.0109,0.895,0.0929,0.554,172.165,audio_features,7klijissVLzfNEiu8mFKl5,spotify:track:7klijissVLzfNEiu8mFKl5,https://api.spotify.com/v1/tracks/7klijissVLzfNEiu8mFKl5,https://api.spotify.com/v1/audio-analysis/7klijissVLzfNEiu8mFKl5,71955,4
0.363,0.0686,8,-19.676,0,0.038,0.99,0.888,0.11,0.192,68.224,audio_features,07UVlNy6myeldwGPUJMZnj,spotify:track:07UVlNy6myeldwGPUJMZnj,https://api.spotify.com/v1/tracks/07UVlNy6myeldwGPUJMZnj,https://api.spotify.com/v1/audio-analysis/07UVlNy6myeldwGPUJMZnj,51755,4
0.644,0.201,0,-14.571,1,0.0513,0.783,0.859,0.112,0.48,99.927,audio_features,4IECI8UbgXYqLQuVpgxN0u,spotify:track:4IECI8UbgXYqLQuVpgxN0u,https://api.spotify.com/v1/tracks/4IECI8UbgXYqLQuVpgxN0u,https://api.spotify.com/v1/audio-analysis/4IECI8UbgXYqLQuVpgxN0u,105600,4
0.753,0.273,2,-12.977,1,0.114,0.804,0.82,0.503,0.484,120.032,audio_features,6LvYMhqZZMfxxU4suI8ocM,spotify:track:6LvYMhqZZMfxxU4suI8ocM,https://api.spotify.com/v1/tracks/6LvYMhqZZMfxxU4suI8ocM,https://api.spotify.com/v1/audio-analysis/6LvYMhqZZMfxxU4suI8ocM,127000,4
0.765,0.727,4,-8.444,0,0.0768,0.361,0.0741,0.0983,0.0961,114.022,audio_features,1DRLIUG8HFTBfJOFYaByZn,spotify:track:1DRLIUG8HFTBfJOFYaByZn,https://api.spotify.com/v1/tracks/1DRLIUG8HFTBfJOFYaByZn,https://api.spotify.com/v1/audio-analysis/1DRLIUG8HFTBfJOFYaByZn,177089,4
0.848,0.708,1,-4.811,0,0.0599,0.483,0.00582,0.163,0.835,110.031,audio_features,72jA4yrxxWkefvFUujVaN7,spotify:track:72jA4yrxxWkefvFUujVaN7,https://api.spotify.com/v1/tracks/72jA4yrxxWkefvFUujVaN7,https://api.spotify.com/v1/audio-analysis/72jA4yrxxWkefvFUujVaN7,179755,4
0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065,audio_features,4cJOLN346rtOty3UPACsao,spotify:track:4cJOLN346rtOty3UPACsao,https://api.spotify.com/v1/tracks/4cJOLN346rtOty3UPACsao,https://api.spotify.com/v1/audio-analysis/4cJOLN346rtOty3UPACsao,209450,4
0.727,0.531,8,-8.219,1,0.0321,0.301,0.000343,0.152,0.94,105.617,audio_features,3TFNxpIwIzMi3jsMRy9GVZ,spotify:track:3TFNxpIwIzMi3jsMRy9GVZ,https://api.spotify.com/v1/tracks/3TFNxpIwIzMi3jsMRy9GVZ,https://api.spotify.com/v1/audio-analysis/3TFNxpIwIzMi3jsMRy9GVZ,201698,4
0.861,0.369,0,-14.471,0,0.0435,0.833,0.0263,0.0938,0.444,114.362,audio_features,1NSxZttWPsEW2Oj428p42s,spotify:track:1NSxZttWPsEW2Oj428p42s,https://api.spotify.com/v1/tracks/1NSxZttWPsEW2Oj428p42s,https://api.spotify.com/v1/audio-analysis/1NSxZttWPsEW2Oj428p42s,81476,4
0.774,0.512,10,-11.061,0,0.0453,0.753,0.939,0.105,0.709,96.028,audio_features,1HJXdfuWc6IlKBMLtITaHD,spotify:track:1HJXdfuWc6IlKBMLtITaHD,https://api.spotify.com/v1/tracks/1HJXdfuWc6IlKBMLtITaHD,https://api.spotify.com/v1/audio-analysis/1HJXdfuWc6IlKBMLtITaHD,191361,5
0.694,0.575,10,-8.614,0,0.0454,0.0804,0.885,0.107,0.815,177.978,audio_features,5dzy3iem2OygtwSw4wQ8NA,spotify:track:5dzy3iem2OygtwSw4wQ8NA,https://api.spotify.com/v1/tracks/5dzy3iem2OygtwSw4wQ8NA,https://api.spotify.com/v1/audio-analysis/5dzy3iem2OygtwSw4wQ8NA,152894,4
0.726,0.69,3,-6.292,1,0.0588,0.0979,0.883,0.0667,0.661,79.014,audio_features,0PHqtyLTRppdj7olycxCaB,spotify:track:0PHqtyLTRppdj7olycxCaB,https://api.spotify.com/v1/tracks/0PHqtyLTRppdj7olycxCaB,https://api.spotify.com/v1/audio-analysis/0PHqtyLTRppdj7olycxCaB,126032,4
0.736,0.55,9,-7.651,0,0.0503,0.00298,0.884,0.108,0.576,81.514,audio_features,1t2qI4oQqJGrRr89gIDM4i,spotify:track:1t2qI4oQqJGrRr89gIDM4i,https://api.spotify.com/v1/tracks/1t2qI4oQqJGrRr89gIDM4i,https://api.spotify.com/v1/audio-analysis/1t2qI4oQqJGrRr89gIDM4i,118934,4
0.705,0.397,0,-7.21,1,0.0435,0.000518,0.84,0.163,0.451,169.984,audio_features,3zhJfw9iMjRr2JJ2KO6PRk,spotify:track:3zhJfw9iMjRr2JJ2KO6PRk,https://api.spotify.com/v1/tracks/3zhJfw9iMjRr2JJ2KO6PRk,https://api.spotify.com/v1/audio-analysis/3zhJfw9iMjRr2JJ2KO6PRk,135827,4
0.694,0.717,5,-5.73,0,0.101,0.0641,0.937,0.0987,0.931,173.092,audio_features,7bkvojZRnxbELeiWlgB3Sj,spotify:track:7bkvojZRnxbELeiWlgB3Sj,https://api.spotify.com/v1/tracks/7bkvojZRnxbELeiWlgB3Sj,https://api.spotify.com/v1/audio-analysis/7bkvojZRnxbELeiWlgB3Sj,45997,4
0.678,0.561,5,-8.103,0,0.0432,0.00462,0.87,0.139,0.751,80.495,audio_features,4dtGSLbVO5LlHM2rDYfKFG,spotify:track:4dtGSLbVO5LlHM2rDYfKFG,https://api.spotify.com/v1/tracks/4dtGSLbVO5LlHM2rDYfKFG,https://api.spotify.com/v1/audio-analysis/4dtGSLbVO5LlHM2rDYfKFG,119259,4
0.706,0.648,8,-6.348,1,0.324,0.505,0.0,0.215,0.802,77.533,audio_features,6OfOzTitafSnsaunQLuNFw,spotify:track:6OfOzTitafSnsaunQLuNFw,https://api.spotify.com/v1/tracks/6OfOzTitafSnsaunQLuNFw,https://api.spotify.com/v1/audio-analysis/6OfOzTitafSnsaunQLuNFw,161041,4
0.523,0.678,2,-10.16,0,0.0324,0.554,0.903,0.11,0.0896,93.99,audio_features,5K9Kc9Uv5lpntEIZK8G54F,spotify:track:5K9Kc9Uv5lpntEIZK8G54F,https://api.spotify.com/v1/tracks/5K9Kc9Uv5lpntEIZK8G54F,https://api.spotify.com/v1/audio-analysis/5K9Kc9Uv5lpntEIZK8G54F,227573,4
0.661,0.558,1,-7.543,1,0.0283,0.00014,0.863,0.0993,0.71,166.007,audio_features,02Y9TyNWAvDlCVLbgL0QJP,spotify:track:02Y9TyNWAvDlCVLbgL0QJP,https://api.spotify.com/v1/tracks/02Y9TyNWAvDlCVLbgL0QJP,https://api.spotify.com/v1/audio-analysis/02Y9TyNWAvDlCVLbgL0QJP,141691,4
0.69,0.561,5,-10.755,1,0.129,0.283,0.917,0.0812,0.73,172.011,audio_features,6OYZJdCCyKO4QWx6aKzFmp,spotify:track:6OYZJdCCyKO4QWx6aKzFmp,https://api.spotify.com/v1/tracks/6OYZJdCCyKO4QWx6aKzFmp,https://api.spotify.com/v1/audio-analysis/6OYZJdCCyKO4QWx6aKzFmp,116000,4
0.947,0.269,7,-14.47,1,0.0682,0.386,0.868,0.321,0.369,121.664,audio_features,5YtcQQJOSf0a785PTaai7Y,spotify:track:5YtcQQJOSf0a785PTaai7Y,https://api.spotify.com/v1/tracks/5YtcQQJOSf0a785PTaai7Y,https://api.spotify.com/v1/audio-analysis/5YtcQQJOSf0a785PTaai7Y,66612,4
0.446,0.462,0,-19.588,0,0.031,0.436,0.897,0.118,0.542,91.172,audio_features,1G0Xr2WVtEOYnDTZDPAGTl,spotify:track:1G0Xr2WVtEOYnDTZDPAGTl,https://api.spotify.com/v1/tracks/1G0Xr2WVtEOYnDTZDPAGTl,https://api.spotify.com/v1/audio-analysis/1G0Xr2WVtEOYnDTZDPAGTl,95357,4
0.653,0.361,1,-12.677,1,0.217,0.729,0.2,0.106,0.767,76.129,audio_features,4I4f2h9A98RiKkIbdcKD1J,spotify:track:4I4f2h9A98RiKkIbdcKD1J,https://api.spotify.com/v1/tracks/4I4f2h9A98RiKkIbdcKD1J,https://api.spotify.com/v1/audio-analysis/4I4f2h9A98RiKkIbdcKD1J,98000,4
0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,audio_features,1VMdwVq0yaTc4DeqSCi7DO,spotify:track:1VMdwVq0yaTc4DeqSCi7DO,https://api.spotify.com/v1/tracks/1VMdwVq0yaTc4DeqSCi7DO,https://api.spotify.com/v1/audio-analysis/1VMdwVq0yaTc4DeqSCi7DO,76280,4
0.81,0.905,11,-7.415,0,0.0342,0.058,3.17e-06,0.149,0.908,117.011,audio_features,4EKS4BdlS8yL7iMbE8G35Z,spotify:track:4EKS4BdlS8yL7iMbE8G35Z,https://api.spotify.com/v1/tracks/4EKS4BdlS8yL7iMbE8G35Z,https://api.spotify.com/v1/audio-analysis/4EKS4BdlS8yL7iMbE8G35Z,203678,4
0.61,0.267,6,-10.161,1,0.0243,0.942,8.48e-05,0.118,0.339,95.005,audio_features,59lQwJcWbr9x3OvTvW5NNX,spotify:track:59lQwJcWbr9x3OvTvW5NNX,https://api.spotify.com/v1/tracks/59lQwJcWbr9x3OvTvW5NNX,https://api.spotify.com/v1/audio-analysis/59lQwJcWbr9x3OvTvW5NNX,145720,4
0.713,0.505,8,-9.504,1,0.0365,0.217,0.113,0.1,0.583,101.983,audio_features,6I0m89XMkPX46MMaNmkWNK,spotify:track:6I0m89XMkPX46MMaNmkWNK,https://api.spotify.com/v1/tracks/6I0m89XMkPX46MMaNmkWNK,https://api.spotify.com/v1/audio-analysis/6I0m89XMkPX46MMaNmkWNK,219457,4
0.568,0.412,10,-5.604,1,0.0274,0.44,0.0,0.178,0.278,126.057,audio_features,2NYTg5z1PVz7UZq3JxaQto,spotify:track:2NYTg5z1PVz7UZq3JxaQto,https://api.spotify.com/v1/tracks/2NYTg5z1PVz7UZq3JxaQto,https://api.spotify.com/v1/audio-analysis/2NYTg5z1PVz7UZq3JxaQto,205200,3
0.787,0.559,10,-6.032,1,0.0578,0.27,0.0,0.115,0.649,160.061,audio_features,0Bf5kquNi887TapA2egeDP,spotify:track:0Bf5kquNi887TapA2egeDP,https://api.spotify.com/v1/tracks/0Bf5kquNi887TapA2egeDP,https://api.spotify.com/v1/audio-analysis/0Bf5kquNi887TapA2egeDP,181500,4
0.54,0.303,5,-10.268,1,0.049,0.531,0.0,0.186,0.562,59.078,audio_features,5Ye7vepc1al3mGg5xnuqn4,spotify:track:5Ye7vepc1al3mGg5xnuqn4,https://api.spotify.com/v1/tracks/5Ye7vepc1al3mGg5xnuqn4,https://api.spotify.com/v1/audio-analysis/5Ye7vepc1al3mGg5xnuqn4,168898,4
0.643,0.579,11,-8.129,0,0.0612,0.00541,0.253,0.314,0.079,120.025,audio_features,6pqZjgc1HAGImauB9sCGU1,spotify:track:6pqZjgc1HAGImauB9sCGU1,https://api.spotify.com/v1/tracks/6pqZjgc1HAGImauB9sCGU1,https://api.spotify.com/v1/audio-analysis/6pqZjgc1HAGImauB9sCGU1,243783,4
0.577,0.871,2,-5.4,0,0.0332,0.577,0.813,0.15,0.214,118.003,audio_features,3b589i3VEOsWJRNdOdWDsK,spotify:track:3b589i3VEOsWJRNdOdWDsK,https://api.spotify.com/v1/tracks/3b589i3VEOsWJRNdOdWDsK,https://api.spotify.com/v1/audio-analysis/3b589i3VEOsWJRNdOdWDsK,231979,4
0.563,0.624,0,-7.789,1,0.092,0.0752,0.247,0.126,0.413,102.014,audio_features,1oua0udDyEv717tMal4mJw,spotify:track:1oua0udDyEv717tMal4mJw,https://api.spotify.com/v1/tracks/1oua0udDyEv717tMal4mJw,https://api.spotify.com/v1/audio-analysis/1oua0udDyEv717tMal4mJw,211765,4
0.543,0.796,7,-5.513,1,0.227,0.00883,6.25e-06,0.106,0.375,129.982,audio_features,6yRlrjqjHhG9qDMROg03bW,spotify:track:6yRlrjqjHhG9qDMROg03bW,https://api.spotify.com/v1/tracks/6yRlrjqjHhG9qDMROg03bW,https://api.spotify.com/v1/audio-analysis/6yRlrjqjHhG9qDMROg03bW,125000,4
0.53,0.911,9,-5.02,0,0.0383,0.0289,0.319,0.0778,0.0769,147.974,audio_features,0NHMqluIWYcn0z7r77XU6N,spotify:track:0NHMqluIWYcn0z7r77XU6N,https://api.spotify.com/v1/tracks/0NHMqluIWYcn0z7r77XU6N,https://api.spotify.com/v1/audio-analysis/0NHMqluIWYcn0z7r77XU6N,415946,4
0.742,0.496,0,-8.478,0,0.0678,0.00617,0.705,0.149,0.519,117.025,audio_features,5yNL07FfOxLK8onHaA7JIa,spotify:track:5yNL07FfOxLK8onHaA7JIa,https://api.spotify.com/v1/tracks/5yNL07FfOxLK8onHaA7JIa,https://api.spotify.com/v1/audio-analysis/5yNL07FfOxLK8onHaA7JIa,98462,4
0.739,0.707,1,-7.766,1,0.283,0.645,7.38e-06,0.104,0.833,78.97,audio_features,1S7O1gj876LSrgGqvuYhv3,spotify:track:1S7O1gj876LSrgGqvuYhv3,https://api.spotify.com/v1/tracks/1S7O1gj876LSrgGqvuYhv3,https://api.spotify.com/v1/audio-analysis/1S7O1gj876LSrgGqvuYhv3,112495,4
0.862,0.518,7,-5.754,0,0.0764,0.00158,0.823,0.0832,0.756,120.455,audio_features,5MF5fFCqgqMi6mmnOPFlGs,spotify:track:5MF5fFCqgqMi6mmnOPFlGs,https://api.spotify.com/v1/tracks/5MF5fFCqgqMi6mmnOPFlGs,https://api.spotify.com/v1/audio-analysis/5MF5fFCqgqMi6mmnOPFlGs,136243,4
0.769,0.444,10,-8.067,0,0.0481,0.0137,0.937,0.15,0.882,150.583,audio_features,2mlNeNIO0oCKuNOzWalzrG,spotify:track:2mlNeNIO0oCKuNOzWalzrG,https://api.spotify.com/v1/tracks/2mlNeNIO0oCKuNOzWalzrG,https://api.spotify.com/v1/audio-analysis/2mlNeNIO0oCKuNOzWalzrG,102886,4
0.797,0.492,8,-5.288,0,0.0815,0.159,0.0,0.0584,0.875,149.019,audio_features,4Ovm6d3qx2fKyDDq2uVb6K,spotify:track:4Ovm6d3qx2fKyDDq2uVb6K,https://api.spotify.com/v1/tracks/4Ovm6d3qx2fKyDDq2uVb6K,https://api.spotify.com/v1/audio-analysis/4Ovm6d3qx2fKyDDq2uVb6K,186114,3
0.736,0.764,8,-6.736,0,0.0482,0.222,0.00154,0.192,0.404,112.033,audio_features,64rqvMhAPLLEag310IG3z9,spotify:track:64rqvMhAPLLEag310IG3z9,https://api.spotify.com/v1/tracks/64rqvMhAPLLEag310IG3z9,https://api.spotify.com/v1/audio-analysis/64rqvMhAPLLEag310IG3z9,306429,4
0.582,0.665,8,-7.565,0,0.151,0.123,0.00255,0.119,0.642,138.441,audio_features,76nbhZftMqUEJsTNGcAw3r,spotify:track:76nbhZftMqUEJsTNGcAw3r,https://api.spotify.com/v1/tracks/76nbhZftMqUEJsTNGcAw3r,https://api.spotify.com/v1/audio-analysis/76nbhZftMqUEJsTNGcAw3r,131872,4
0.306,0.429,7,-9.464,1,0.0269,0.304,1.89e-06,0.149,0.174,152.829,audio_features,1gci2QBGH5nzPWePv6ATom,spotify:track:1gci2QBGH5nzPWePv6ATom,https://api.spotify.com/v1/tracks/1gci2QBGH5nzPWePv6ATom,https://api.spotify.com/v1/audio-analysis/1gci2QBGH5nzPWePv6ATom,289733,4
0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745,audio_features,42zd6DYQ4o4SECmTITrM1U,spotify:track:42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/tracks/42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/audio-analysis/42zd6DYQ4o4SECmTITrM1U,230693,4
